countycode,answered_field,gender,age,livingstatus,elderly,city,cities,geo,response
1,n3_safe_drive,1.0,13.0,2.0,1,1,1,north,3
1,n3_safe_drive,2.0,1.0,1.0,0,1,1,north,7
1,n3_safe_drive,2.0,1.0,2.0,0,1,1,north,33
1,n3_safe_drive,2.0,2.0,1.0,0,1,1,north,14
1,n3_safe_drive,2.0,2.0,2.0,0,1,1,north,36
1,n3_safe_drive,2.0,3.0,1.0,0,1,1,north,7
1,n3_safe_drive,2.0,3.0,2.0,0,1,1,north,34
1,n3_safe_drive,2.0,4.0,1.0,0,1,1,north,3
1,n3_safe_drive,2.0,4.0,2.0,0,1,1,north,39
1,n3_safe_drive,2.0,5.0,1.0,0,1,1,north,3
1,n3_safe_drive,2.0,5.0,2.0,0,1,1,north,18
1,n3_safe_drive,2.0,6.0,1.0,0,1,1,north,2
1,n3_safe_drive,2.0,6.0,2.0,0,1,1,north,26
1,n3_safe_drive,2.0,7.0,1.0,0,1,1,north,4
1,n3_safe_drive,2.0,7.0,2.0,0,1,1,north,32
1,n3_safe_drive,2.0,8.0,1.0,0,1,1,north,2
1,n3_safe_drive,2.0,8.0,2.0,0,1,1,north,24
1,n3_safe_drive,2.0,9.0,1.0,0,1,1,north,5
1,n3_safe_drive,2.0,9.0,2.0,0,1,1,north,19
1,n3_safe_drive,2.0,10.0,1.0,1,1,1,north,3
1,n3_safe_drive,2.0,10.0,2.0,1,1,1,north,11
1,n3_safe_drive,2.0,11.0,2.0,1,1,1,north,11
1,n3_safe_drive,2.0,12.0,2.0,1,1,1,north,1
1,n3_safe_drive,2.0,13.0,2.0,1,1,1,north,1
1,n3_safe_walk,1.0,1.0,1.0,0,1,1,north,4
1,n3_safe_walk,1.0,1.0,2.0,0,1,1,north,18
1,n3_safe_walk,1.0,2.0,1.0,0,1,1,north,18
1,n3_safe_walk,1.0,2.0,2.0,0,1,1,north,27
1,n3_safe_walk,1.0,3.0,1.0,0,1,1,north,9
1,n3_safe_walk,1.0,3.0,2.0,0,1,1,north,35
1,n3_safe_walk,1.0,4.0,1.0,0,1,1,north,5
1,n3_safe_walk,1.0,4.0,2.0,0,1,1,north,49
1,n3_safe_walk,1.0,4.0,3.0,0,1,1,north,1
1,n3_safe_walk,1.0,5.0,1.0,0,1,1,north,5
1,n3_safe_walk,1.0,5.0,2.0,0,1,1,north,51
1,n3_safe_walk,1.0,6.0,1.0,0,1,1,north,10
1,n3_safe_walk,1.0,6.0,2.0,0,1,1,north,63
1,n3_safe_walk,1.0,7.0,1.0,0,1,1,north,8
1,n3_safe_walk,1.0,7.0,2.0,0,1,1,north,72
1,n3_safe_walk,1.0,7.0,3.0,0,1,1,north,2
1,n3_safe_walk,1.0,8.0,1.0,0,1,1,north,9
1,n3_safe_walk,1.0,8.0,2.0,0,1,1,north,73
1,n3_safe_walk,1.0,9.0,1.0,0,1,1,north,10
1,n3_safe_walk,1.0,9.0,2.0,0,1,1,north,99
1,n3_safe_walk,1.0,10.0,1.0,1,1,1,north,6
1,n3_safe_walk,1.0,10.0,2.0,1,1,1,north,69
1,n3_safe_walk,1.0,11.0,1.0,1,1,1,north,8
1,n3_safe_walk,1.0,11.0,2.0,1,1,1,north,38
1,n3_safe_walk,1.0,12.0,1.0,1,1,1,north,2
1,n3_safe_walk,1.0,12.0,2.0,1,1,1,north,16
1,n3_safe_walk,1.0,12.0,3.0,1,1,1,north,1
1,n3_safe_walk,1.0,13.0,1.0,1,1,1,north,7
1,n3_safe_walk,1.0,13.0,2.0,1,1,1,north,21
1,n3_safe_walk,1.0,13.0,3.0,1,1,1,north,2
1,n3_safe_walk,2.0,1.0,1.0,0,1,1,north,22
1,n3_safe_walk,2.0,1.0,2.0,0,1,1,north,54
1,n3_safe_walk,2.0,2.0,1.0,0,1,1,north,23
1,n3_safe_walk,2.0,2.0,2.0,0,1,1,north,85
1,n3_safe_walk,2.0,2.0,3.0,0,1,1,north,2
1,n3_safe_walk,2.0,3.0,1.0,0,1,1,north,10
1,n3_safe_walk,2.0,3.0,2.0,0,1,1,north,77
1,n3_safe_walk,2.0,3.0,3.0,0,1,1,north,2
1,n3_safe_walk,2.0,4.0,1.0,0,1,1,north,18
1,n3_safe_walk,2.0,4.0,2.0,0,1,1,north,128
1,n3_safe_walk,2.0,5.0,1.0,0,1,1,north,14
1,n3_safe_walk,2.0,5.0,2.0,0,1,1,north,151
1,n3_safe_walk,2.0,5.0,3.0,0,1,1,north,1
1,n3_safe_walk,2.0,6.0,1.0,0,1,1,north,19
1,n3_safe_walk,2.0,6.0,2.0,0,1,1,north,149
1,n3_safe_walk,2.0,6.0,3.0,0,1,1,north,3
1,n3_safe_walk,2.0,7.0,1.0,0,1,1,north,35
1,n3_safe_walk,2.0,7.0,2.0,0,1,1,north,251
1,n3_safe_walk,2.0,7.0,3.0,0,1,1,north,3
1,n3_safe_walk,2.0,8.0,1.0,0,1,1,north,30
1,n3_safe_walk,2.0,8.0,2.0,0,1,1,north,243
1,n3_safe_walk,2.0,8.0,3.0,0,1,1,north,2
1,n3_safe_walk,2.0,9.0,1.0,0,1,1,north,36
1,n3_safe_walk,2.0,9.0,2.0,0,1,1,north,181
1,n3_safe_walk,2.0,9.0,3.0,0,1,1,north,1
1,n3_safe_walk,2.0,10.0,1.0,1,1,1,north,38
1,n3_safe_walk,2.0,10.0,2.0,1,1,1,north,153
1,n3_safe_walk,2.0,10.0,3.0,1,1,1,north,1
1,n3_safe_walk,2.0,11.0,1.0,1,1,1,north,14
1,n3_safe_walk,2.0,11.0,2.0,1,1,1,north,50
1,n3_safe_walk,2.0,12.0,1.0,1,1,1,north,11
1,n3_safe_walk,2.0,12.0,2.0,1,1,1,north,30
1,n3_safe_walk,2.0,12.0,3.0,1,1,1,north,1
1,n3_safe_walk,2.0,13.0,1.0,1,1,1,north,7
1,n3_safe_walk,2.0,13.0,2.0,1,1,1,north,35
1,n3_self_living,1.0,1.0,1.0,0,1,1,north,10
1,n3_self_living,1.0,1.0,2.0,0,1,1,north,36
1,n3_self_living,1.0,1.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,2.0,1.0,0,1,1,north,30
1,n3_self_living,1.0,2.0,2.0,0,1,1,north,75
1,n3_self_living,1.0,2.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,3.0,1.0,0,1,1,north,34
1,n3_self_living,1.0,3.0,2.0,0,1,1,north,57
1,n3_self_living,1.0,3.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,4.0,1.0,0,1,1,north,27
1,n3_self_living,1.0,4.0,2.0,0,1,1,north,105
1,n3_self_living,1.0,4.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,5.0,1.0,0,1,1,north,10
1,n3_self_living,1.0,5.0,2.0,0,1,1,north,112
1,n3_self_living,1.0,6.0,1.0,0,1,1,north,26
1,n3_self_living,1.0,6.0,2.0,0,1,1,north,137
1,n3_self_living,1.0,6.0,3.0,0,1,1,north,3
1,n3_self_living,1.0,7.0,1.0,0,1,1,north,29
1,n3_self_living,1.0,7.0,2.0,0,1,1,north,176
1,n3_self_living,1.0,7.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,8.0,1.0,0,1,1,north,23
1,n3_self_living,1.0,8.0,2.0,0,1,1,north,127
1,n3_self_living,1.0,8.0,3.0,0,1,1,north,1
1,n3_self_living,1.0,9.0,1.0,0,1,1,north,22
1,n3_self_living,1.0,9.0,2.0,0,1,1,north,125
1,n3_self_living,1.0,10.0,1.0,1,1,1,north,8
1,n3_self_living,1.0,10.0,2.0,1,1,1,north,116
1,n3_self_living,1.0,10.0,3.0,1,1,1,north,1
1,n3_self_living,1.0,11.0,1.0,1,1,1,north,7
1,n3_self_living,1.0,11.0,2.0,1,1,1,north,41
1,n3_self_living,1.0,12.0,1.0,1,1,1,north,3
1,n3_self_living,1.0,12.0,2.0,1,1,1,north,19
1,n3_self_living,1.0,13.0,1.0,1,1,1,north,7
1,n3_self_living,1.0,13.0,2.0,1,1,1,north,15
1,n3_self_living,2.0,1.0,1.0,0,1,1,north,46
1,n3_self_living,2.0,1.0,2.0,0,1,1,north,142
1,n3_self_living,2.0,2.0,1.0,0,1,1,north,50
1,n3_self_living,2.0,2.0,2.0,0,1,1,north,163
1,n3_self_living,2.0,2.0,3.0,0,1,1,north,1
1,n3_self_living,2.0,3.0,1.0,0,1,1,north,52
1,n3_self_living,2.0,3.0,2.0,0,1,1,north,184
1,n3_self_living,2.0,3.0,3.0,0,1,1,north,2
1,n3_self_living,2.0,4.0,1.0,0,1,1,north,71
1,n3_self_living,2.0,4.0,2.0,0,1,1,north,305
1,n3_self_living,2.0,4.0,3.0,0,1,1,north,1
1,n3_self_living,2.0,5.0,1.0,0,1,1,north,64
1,n3_self_living,2.0,5.0,2.0,0,1,1,north,283
1,n3_self_living,2.0,5.0,3.0,0,1,1,north,6
1,n3_self_living,2.0,6.0,1.0,0,1,1,north,84
1,n3_self_living,2.0,6.0,2.0,0,1,1,north,349
1,n3_self_living,2.0,6.0,3.0,0,1,1,north,3
1,n3_self_living,2.0,7.0,1.0,0,1,1,north,89
1,n3_self_living,2.0,7.0,2.0,0,1,1,north,480
1,n3_self_living,2.0,7.0,3.0,0,1,1,north,2
1,n3_self_living,2.0,8.0,1.0,0,1,1,north,78
1,n3_self_living,2.0,8.0,2.0,0,1,1,north,469
1,n3_self_living,2.0,8.0,3.0,0,1,1,north,4
1,n3_self_living,2.0,9.0,1.0,0,1,1,north,82
1,n3_self_living,2.0,9.0,2.0,0,1,1,north,406
1,n3_self_living,2.0,9.0,3.0,0,1,1,north,3
1,n3_self_living,2.0,10.0,1.0,1,1,1,north,67
1,n3_self_living,2.0,10.0,2.0,1,1,1,north,210
1,n3_self_living,2.0,10.0,3.0,1,1,1,north,2
1,n3_self_living,2.0,11.0,1.0,1,1,1,north,21
1,n3_self_living,2.0,11.0,2.0,1,1,1,north,66
1,n3_self_living,2.0,12.0,1.0,1,1,1,north,10
1,n3_self_living,2.0,12.0,2.0,1,1,1,north,30
1,n3_self_living,2.0,13.0,1.0,1,1,1,north,9
1,n3_self_living,2.0,13.0,2.0,1,1,1,north,25
1,n3_tech_learn,1.0,1.0,1.0,0,1,1,north,4
1,n3_tech_learn,1.0,1.0,2.0,0,1,1,north,17
1,n3_tech_learn,1.0,2.0,1.0,0,1,1,north,13
1,n3_tech_learn,1.0,2.0,2.0,0,1,1,north,12
1,n3_tech_learn,1.0,2.0,3.0,0,1,1,north,1
1,n3_tech_learn,1.0,3.0,1.0,0,1,1,north,8
1,n3_tech_learn,1.0,3.0,2.0,0,1,1,north,9
1,n3_tech_learn,1.0,4.0,1.0,0,1,1,north,7
1,n3_tech_learn,1.0,4.0,2.0,0,1,1,north,11
1,n3_tech_learn,1.0,5.0,2.0,0,1,1,north,21
1,n3_tech_learn,1.0,6.0,1.0,0,1,1,north,4
1,n3_tech_learn,1.0,6.0,2.0,0,1,1,north,25
1,n3_tech_learn,1.0,6.0,3.0,0,1,1,north,1
1,n3_tech_learn,1.0,7.0,1.0,0,1,1,north,2
1,n3_tech_learn,1.0,7.0,2.0,0,1,1,north,16
1,n3_tech_learn,1.0,7.0,3.0,0,1,1,north,1
1,n3_tech_learn,1.0,8.0,2.0,0,1,1,north,23
1,n3_tech_learn,1.0,9.0,1.0,0,1,1,north,1
1,n3_tech_learn,1.0,9.0,2.0,0,1,1,north,27
1,n3_tech_learn,1.0,10.0,1.0,1,1,1,north,4
1,n3_tech_learn,1.0,10.0,2.0,1,1,1,north,22
1,n3_tech_learn,1.0,11.0,1.0,1,1,1,north,2
1,n3_tech_learn,1.0,11.0,2.0,1,1,1,north,7
1,n3_tech_learn,1.0,12.0,1.0,1,1,1,north,1
1,n3_tech_learn,1.0,12.0,2.0,1,1,1,north,7
1,n3_tech_learn,1.0,13.0,1.0,1,1,1,north,1
1,n3_tech_learn,1.0,13.0,2.0,1,1,1,north,5
1,n3_tech_learn,1.0,13.0,3.0,1,1,1,north,1
1,n3_tech_learn,2.0,1.0,1.0,0,1,1,north,6
1,n3_tech_learn,2.0,1.0,2.0,0,1,1,north,27
1,n3_tech_learn,2.0,2.0,1.0,0,1,1,north,10
1,n3_tech_learn,2.0,2.0,2.0,0,1,1,north,30
1,n3_tech_learn,2.0,3.0,1.0,0,1,1,north,5
1,n3_tech_learn,2.0,3.0,2.0,0,1,1,north,27
1,n3_tech_learn,2.0,4.0,1.0,0,1,1,north,7
1,n3_tech_learn,2.0,4.0,2.0,0,1,1,north,23
1,n3_tech_learn,2.0,4.0,3.0,0,1,1,north,1
1,n3_tech_learn,2.0,5.0,1.0,0,1,1,north,1
1,n3_tech_learn,2.0,5.0,2.0,0,1,1,north,24
1,n3_tech_learn,2.0,6.0,1.0,0,1,1,north,7
1,n3_tech_learn,2.0,6.0,2.0,0,1,1,north,41
1,n3_tech_learn,2.0,6.0,3.0,0,1,1,north,1
1,n3_tech_learn,2.0,7.0,1.0,0,1,1,north,16
1,n3_tech_learn,2.0,7.0,2.0,0,1,1,north,47
1,n3_tech_learn,2.0,8.0,1.0,0,1,1,north,6
1,n3_tech_learn,2.0,8.0,2.0,0,1,1,north,56
1,n3_tech_learn,2.0,9.0,1.0,0,1,1,north,14
1,n3_tech_learn,2.0,9.0,2.0,0,1,1,north,59
1,n3_tech_learn,2.0,9.0,3.0,0,1,1,north,2
1,n3_tech_learn,2.0,10.0,1.0,1,1,1,north,15
1,n3_tech_learn,2.0,10.0,2.0,1,1,1,north,41
1,n3_tech_learn,2.0,11.0,1.0,1,1,1,north,2
1,n3_tech_learn,2.0,11.0,2.0,1,1,1,north,11
1,n3_tech_learn,2.0,12.0,1.0,1,1,1,north,3
1,n3_tech_learn,2.0,12.0,2.0,1,1,1,north,5
1,n3_tech_learn,2.0,13.0,2.0,1,1,1,north,1
2,n3_aging_travel,1.0,1.0,1.0,0,1,2,north,6
2,n3_aging_travel,1.0,1.0,2.0,0,1,2,north,30
2,n3_aging_travel,1.0,2.0,1.0,0,1,2,north,7
2,n3_aging_travel,1.0,2.0,2.0,0,1,2,north,54
2,n3_aging_travel,1.0,3.0,1.0,0,1,2,north,6
2,n3_aging_travel,1.0,3.0,2.0,0,1,2,north,43
2,n3_aging_travel,1.0,3.0,3.0,0,1,2,north,1
2,n3_aging_travel,1.0,4.0,1.0,0,1,2,north,10
2,n3_aging_travel,1.0,4.0,2.0,0,1,2,north,67
2,n3_aging_travel,1.0,5.0,1.0,0,1,2,north,6
2,n3_aging_travel,1.0,5.0,2.0,0,1,2,north,56
2,n3_aging_travel,1.0,5.0,3.0,0,1,2,north,1
2,n3_aging_travel,1.0,6.0,1.0,0,1,2,north,4
2,n3_aging_travel,1.0,6.0,2.0,0,1,2,north,75
2,n3_aging_travel,1.0,7.0,1.0,0,1,2,north,7
2,n3_aging_travel,1.0,7.0,2.0,0,1,2,north,77
2,n3_aging_travel,1.0,7.0,3.0,0,1,2,north,2
2,n3_aging_travel,1.0,8.0,1.0,0,1,2,north,4
2,n3_aging_travel,1.0,8.0,2.0,0,1,2,north,79
2,n3_aging_travel,1.0,8.0,3.0,0,1,2,north,1
2,n3_aging_travel,1.0,9.0,1.0,0,1,2,north,4
2,n3_aging_travel,1.0,9.0,2.0,0,1,2,north,72
2,n3_aging_travel,1.0,10.0,1.0,1,1,2,north,4
2,n3_aging_travel,1.0,10.0,2.0,1,1,2,north,44
2,n3_aging_travel,1.0,11.0,1.0,1,1,2,north,2
2,n3_aging_travel,1.0,11.0,2.0,1,1,2,north,22
2,n3_aging_travel,1.0,12.0,2.0,1,1,2,north,5
2,n3_aging_travel,1.0,13.0,2.0,1,1,2,north,3
2,n3_aging_travel,1.0,13.0,3.0,1,1,2,north,1
2,n3_aging_travel,2.0,1.0,1.0,0,1,2,north,12
2,n3_aging_travel,2.0,1.0,2.0,0,1,2,north,81
2,n3_aging_travel,2.0,2.0,1.0,0,1,2,north,16
2,n3_aging_travel,2.0,2.0,2.0,0,1,2,north,98
2,n3_aging_travel,2.0,2.0,3.0,0,1,2,north,1
2,n3_aging_travel,2.0,3.0,1.0,0,1,2,north,16
2,n3_aging_travel,2.0,3.0,2.0,0,1,2,north,111
2,n3_aging_travel,2.0,3.0,3.0,0,1,2,north,2
2,n3_aging_travel,2.0,4.0,1.0,0,1,2,north,13
2,n3_aging_travel,2.0,4.0,2.0,0,1,2,north,141
2,n3_aging_travel,2.0,4.0,3.0,0,1,2,north,1
2,n3_aging_travel,2.0,5.0,1.0,0,1,2,north,17
2,n3_aging_travel,2.0,5.0,2.0,0,1,2,north,108
2,n3_aging_travel,2.0,5.0,3.0,0,1,2,north,3
2,n3_aging_travel,2.0,6.0,1.0,0,1,2,north,18
2,n3_aging_travel,2.0,6.0,2.0,0,1,2,north,145
2,n3_aging_travel,2.0,6.0,3.0,0,1,2,north,1
2,n3_aging_travel,2.0,7.0,1.0,0,1,2,north,27
2,n3_aging_travel,2.0,7.0,2.0,0,1,2,north,199
2,n3_aging_travel,2.0,7.0,3.0,0,1,2,north,5
2,n3_aging_travel,2.0,8.0,1.0,0,1,2,north,28
2,n3_aging_travel,2.0,8.0,2.0,0,1,2,north,148
2,n3_aging_travel,2.0,8.0,3.0,0,1,2,north,2
2,n3_aging_travel,2.0,9.0,1.0,0,1,2,north,26
2,n3_aging_travel,2.0,9.0,2.0,0,1,2,north,108
2,n3_aging_travel,2.0,10.0,1.0,1,1,2,north,16
2,n3_aging_travel,2.0,10.0,2.0,1,1,2,north,81
2,n3_aging_travel,2.0,10.0,3.0,1,1,2,north,1
2,n3_aging_travel,2.0,11.0,1.0,1,1,2,north,5
2,n3_aging_travel,2.0,11.0,2.0,1,1,2,north,18
2,n3_aging_travel,2.0,12.0,1.0,1,1,2,north,1
2,n3_aging_travel,2.0,12.0,2.0,1,1,2,north,7
2,n3_aging_travel,2.0,12.0,3.0,1,1,2,north,2
2,n3_aging_travel,2.0,13.0,1.0,1,1,2,north,3
2,n3_aging_travel,2.0,13.0,2.0,1,1,2,north,5
2,n3_aging_travel,2.0,13.0,3.0,1,1,2,north,1
2,n3_conv_transp,1.0,1.0,1.0,0,1,2,north,13
2,n3_conv_transp,1.0,1.0,2.0,0,1,2,north,26
2,n3_conv_transp,1.0,2.0,1.0,0,1,2,north,19
2,n3_conv_transp,1.0,2.0,2.0,0,1,2,north,50
2,n3_conv_transp,1.0,2.0,3.0,0,1,2,north,1
2,n3_conv_transp,1.0,3.0,1.0,0,1,2,north,12
2,n3_conv_transp,1.0,3.0,2.0,0,1,2,north,53
2,n3_conv_transp,1.0,4.0,1.0,0,1,2,north,14
2,n3_conv_transp,1.0,4.0,2.0,0,1,2,north,79
2,n3_conv_transp,1.0,5.0,1.0,0,1,2,north,7
2,n3_conv_transp,1.0,5.0,2.0,0,1,2,north,69
2,n3_conv_transp,1.0,6.0,1.0,0,1,2,north,14
2,n3_conv_transp,1.0,6.0,2.0,0,1,2,north,93
2,n3_conv_transp,1.0,7.0,1.0,0,1,2,north,14
2,n3_conv_transp,1.0,7.0,2.0,0,1,2,north,95
2,n3_conv_transp,1.0,7.0,3.0,0,1,2,north,1
2,n3_conv_transp,1.0,8.0,1.0,0,1,2,north,4
2,n3_conv_transp,1.0,8.0,2.0,0,1,2,north,72
2,n3_conv_transp,1.0,9.0,1.0,0,1,2,north,7
2,n3_conv_transp,1.0,9.0,2.0,0,1,2,north,66
2,n3_conv_transp,1.0,10.0,1.0,1,1,2,north,10
2,n3_conv_transp,1.0,10.0,2.0,1,1,2,north,51
2,n3_conv_transp,1.0,10.0,3.0,1,1,2,north,2
2,n3_conv_transp,1.0,11.0,1.0,1,1,2,north,5
2,n3_conv_transp,1.0,11.0,2.0,1,1,2,north,29
2,n3_conv_transp,1.0,12.0,1.0,1,1,2,north,1
2,n3_conv_transp,1.0,12.0,2.0,1,1,2,north,15
2,n3_conv_transp,1.0,13.0,1.0,1,1,2,north,2
2,n3_conv_transp,1.0,13.0,2.0,1,1,2,north,11
2,n3_conv_transp,1.0,13.0,3.0,1,1,2,north,2
2,n3_conv_transp,2.0,1.0,1.0,0,1,2,north,14
2,n3_conv_transp,2.0,1.0,2.0,0,1,2,north,147
2,n3_conv_transp,2.0,2.0,1.0,0,1,2,north,24
2,n3_conv_transp,2.0,2.0,2.0,0,1,2,north,167
2,n3_conv_transp,2.0,2.0,3.0,0,1,2,north,1
2,n3_conv_transp,2.0,3.0,1.0,0,1,2,north,22
2,n3_conv_transp,2.0,3.0,2.0,0,1,2,north,190
2,n3_conv_transp,2.0,3.0,3.0,0,1,2,north,1
2,n3_conv_transp,2.0,4.0,1.0,0,1,2,north,35
2,n3_conv_transp,2.0,4.0,2.0,0,1,2,north,238
2,n3_conv_transp,2.0,4.0,3.0,0,1,2,north,1
2,n3_conv_transp,2.0,5.0,1.0,0,1,2,north,26
2,n3_conv_transp,2.0,5.0,2.0,0,1,2,north,202
2,n3_conv_transp,2.0,5.0,3.0,0,1,2,north,1
2,n3_conv_transp,2.0,6.0,1.0,0,1,2,north,37
2,n3_conv_transp,2.0,6.0,2.0,0,1,2,north,239
2,n3_conv_transp,2.0,6.0,3.0,0,1,2,north,2
2,n3_conv_transp,2.0,7.0,1.0,0,1,2,north,45
2,n3_conv_transp,2.0,7.0,2.0,0,1,2,north,291
2,n3_conv_transp,2.0,7.0,3.0,0,1,2,north,1
2,n3_conv_transp,2.0,8.0,1.0,0,1,2,north,28
2,n3_conv_transp,2.0,8.0,2.0,0,1,2,north,228
2,n3_conv_transp,2.0,8.0,3.0,0,1,2,north,2
2,n3_conv_transp,2.0,9.0,1.0,0,1,2,north,46
2,n3_conv_transp,2.0,9.0,2.0,0,1,2,north,208
2,n3_conv_transp,2.0,10.0,1.0,1,1,2,north,29
2,n3_conv_transp,2.0,10.0,2.0,1,1,2,north,112
2,n3_conv_transp,2.0,10.0,3.0,1,1,2,north,2
2,n3_conv_transp,2.0,11.0,1.0,1,1,2,north,7
2,n3_conv_transp,2.0,11.0,2.0,1,1,2,north,27
2,n3_conv_transp,2.0,11.0,3.0,1,1,2,north,1
2,n3_conv_transp,2.0,12.0,1.0,1,1,2,north,2
2,n3_conv_transp,2.0,12.0,2.0,1,1,2,north,21
2,n3_conv_transp,2.0,12.0,3.0,1,1,2,north,2
2,n3_conv_transp,2.0,13.0,1.0,1,1,2,north,3
2,n3_conv_transp,2.0,13.0,2.0,1,1,2,north,12
2,n3_conv_transp,2.0,13.0,3.0,1,1,2,north,2
2,n3_eat_nutri,1.0,1.0,1.0,0,1,2,north,16
2,n3_eat_nutri,1.0,1.0,2.0,0,1,2,north,86
2,n3_eat_nutri,1.0,2.0,1.0,0,1,2,north,35
2,n3_eat_nutri,1.0,2.0,2.0,0,1,2,north,136
2,n3_eat_nutri,1.0,2.0,3.0,0,1,2,north,4
2,n3_eat_nutri,1.0,3.0,1.0,0,1,2,north,32
2,n3_eat_nutri,1.0,3.0,2.0,0,1,2,north,128
2,n3_eat_nutri,1.0,4.0,1.0,0,1,2,north,21
2,n3_eat_nutri,1.0,4.0,2.0,0,1,2,north,173
2,n3_eat_nutri,1.0,4.0,3.0,0,1,2,north,2
2,n3_eat_nutri,1.0,5.0,1.0,0,1,2,north,21
2,n3_eat_nutri,1.0,5.0,2.0,0,1,2,north,150
2,n3_eat_nutri,1.0,5.0,3.0,0,1,2,north,3
2,n3_eat_nutri,1.0,6.0,1.0,0,1,2,north,19
2,n3_eat_nutri,1.0,6.0,2.0,0,1,2,north,161
2,n3_eat_nutri,1.0,6.0,3.0,0,1,2,north,1
2,n3_eat_nutri,1.0,7.0,1.0,0,1,2,north,13
2,n3_eat_nutri,1.0,7.0,2.0,0,1,2,north,155
2,n3_eat_nutri,1.0,8.0,1.0,0,1,2,north,8
2,n3_eat_nutri,1.0,8.0,2.0,0,1,2,north,135
2,n3_eat_nutri,1.0,8.0,3.0,0,1,2,north,1
2,n3_eat_nutri,1.0,9.0,1.0,0,1,2,north,15
2,n3_eat_nutri,1.0,9.0,2.0,0,1,2,north,118
2,n3_eat_nutri,1.0,9.0,3.0,0,1,2,north,1
2,n3_eat_nutri,1.0,10.0,1.0,1,1,2,north,12
2,n3_eat_nutri,1.0,10.0,2.0,1,1,2,north,75
2,n3_eat_nutri,1.0,10.0,3.0,1,1,2,north,3
2,n3_eat_nutri,1.0,11.0,1.0,1,1,2,north,1
2,n3_eat_nutri,1.0,11.0,2.0,1,1,2,north,41
2,n3_eat_nutri,1.0,11.0,3.0,1,1,2,north,1
2,n3_eat_nutri,1.0,12.0,2.0,1,1,2,north,8
2,n3_eat_nutri,1.0,13.0,1.0,1,1,2,north,3
2,n3_eat_nutri,1.0,13.0,2.0,1,1,2,north,12
2,n3_eat_nutri,1.0,13.0,3.0,1,1,2,north,2
2,n3_eat_nutri,2.0,1.0,1.0,0,1,2,north,36
2,n3_eat_nutri,2.0,1.0,2.0,0,1,2,north,270
2,n3_eat_nutri,2.0,2.0,1.0,0,1,2,north,49
2,n3_eat_nutri,2.0,2.0,2.0,0,1,2,north,283
2,n3_eat_nutri,2.0,2.0,3.0,0,1,2,north,1
2,n3_eat_nutri,2.0,3.0,1.0,0,1,2,north,41
2,n3_eat_nutri,2.0,3.0,2.0,0,1,2,north,274
2,n3_eat_nutri,2.0,3.0,3.0,0,1,2,north,1
2,n3_eat_nutri,2.0,4.0,1.0,0,1,2,north,40
2,n3_eat_nutri,2.0,4.0,2.0,0,1,2,north,332
2,n3_eat_nutri,2.0,4.0,3.0,0,1,2,north,4
2,n3_eat_nutri,2.0,5.0,1.0,0,1,2,north,34
2,n3_eat_nutri,2.0,5.0,2.0,0,1,2,north,275
2,n3_eat_nutri,2.0,5.0,3.0,0,1,2,north,4
2,n3_eat_nutri,2.0,6.0,1.0,0,1,2,north,37
2,n3_eat_nutri,2.0,6.0,2.0,0,1,2,north,306
2,n3_eat_nutri,2.0,6.0,3.0,0,1,2,north,3
2,n3_eat_nutri,2.0,7.0,1.0,0,1,2,north,43
2,n3_eat_nutri,2.0,7.0,2.0,0,1,2,north,350
2,n3_eat_nutri,2.0,7.0,3.0,0,1,2,north,4
2,n3_eat_nutri,2.0,8.0,1.0,0,1,2,north,32
2,n3_eat_nutri,2.0,8.0,2.0,0,1,2,north,287
2,n3_eat_nutri,2.0,8.0,3.0,0,1,2,north,5
2,n3_eat_nutri,2.0,9.0,1.0,0,1,2,north,34
2,n3_eat_nutri,2.0,9.0,2.0,0,1,2,north,209
2,n3_eat_nutri,2.0,10.0,1.0,1,1,2,north,27
2,n3_eat_nutri,2.0,10.0,2.0,1,1,2,north,137
2,n3_eat_nutri,2.0,10.0,3.0,1,1,2,north,1
2,n3_eat_nutri,2.0,11.0,1.0,1,1,2,north,12
2,n3_eat_nutri,2.0,11.0,2.0,1,1,2,north,47
2,n3_eat_nutri,2.0,12.0,1.0,1,1,2,north,4
2,n3_eat_nutri,2.0,12.0,2.0,1,1,2,north,24
2,n3_eat_nutri,2.0,12.0,3.0,1,1,2,north,3
2,n3_eat_nutri,2.0,13.0,1.0,1,1,2,north,6
2,n3_eat_nutri,2.0,13.0,2.0,1,1,2,north,12
2,n3_eat_nutri,2.0,13.0,3.0,1,1,2,north,6
2,n3_health_risk,1.0,1.0,1.0,0,1,2,north,14
2,n3_health_risk,1.0,1.0,2.0,0,1,2,north,61
2,n3_health_risk,1.0,2.0,1.0,0,1,2,north,29
2,n3_health_risk,1.0,2.0,2.0,0,1,2,north,111
2,n3_health_risk,1.0,2.0,3.0,0,1,2,north,2
2,n3_health_risk,1.0,3.0,1.0,0,1,2,north,17
2,n3_health_risk,1.0,3.0,2.0,0,1,2,north,109
2,n3_health_risk,1.0,3.0,3.0,0,1,2,north,2
2,n3_health_risk,1.0,4.0,1.0,0,1,2,north,25
